listing_id,district,community,listing_type,property_type,bedrooms,bathrooms,size_sqm,price_aed,price_per_sqm_aed,furnished,amenities,latitude,longitude,listed_date,status,agency_type
LST-00553,Al Ghadeer,Al Ghadeer Heights,sale,studio,0,1,40,241000,6025,true,built_in_wardrobes;ev_charger,24.29999,54.79187,2025-08-19,available,brokerage
LST-00554,Khalifa City,Khalifa City Residences,rent,penthouse,4,3,194,206000,1062,true,beach_access;built_in_wardrobes;gym;study,24.40866,54.59933,2025-12-14,under_offer,brokerage
LST-00555,Al Reef,Al Reef Residences,rent,apartment,1,1,113,67000,593,false,concierge;gym;kids_play_area;security_24h,24.41846,54.68066,2025-06-09,available,developer_direct
LST-00556,Masdar City,Masdar City Park,sale,townhouse,2,2,347,5648000,16277,false,ev_charger;security_24h;shared_garden;smart_home;study,24.44217,54.62728,2025-12-23,available,brokerage
LST-00557,Danet Abu Dhabi,Danet Abu Dhabi Towers,sale,apartment,2,2,170,1603000,9429,true,built_in_wardrobes;concierge;gym;maids_room;pool;shared_garden,24.41778,54.39968,2025-08-16,sold,brokerage
LST-00558,Khalifa City,Khalifa City Park,rent,penthouse,4,5,411,356000,866,false,central_ac;maids_room;smart_home,24.4279,54.56297,2025-11-08,available,developer_direct
LST-00559,Khalifa City,Khalifa City Heights,rent,townhouse,4,4,230,161000,700,false,concierge;covered_parking;security_24h,24.41371,54.56182,2026-05-02,available,brokerage
LST-00560,Al Ghadeer,Al Ghadeer Towers,rent,apartment,3,3,107,73000,682,true,balcony;kids_play_area,24.31427,54.78031,2025-09-25,available,developer_direct
LST-00561,Khalifa City,Khalifa City Bay,rent,apartment,2,2,62,58000,935,true,concierge;pool;shared_garden,24.41168,54.56984,2026-02-25,available,private_owner
LST-00562,Al Bahia,Al Bahia Heights,rent,apartment,3,2,237,124000,523,true,concierge;smart_home,24.55326,54.67543,2025-07-08,under_offer,brokerage
LST-00563,Masdar City,Masdar City Gardens,rent,villa,4,3,287,318000,1108,true,built_in_wardrobes;study,24.41208,54.62643,2026-03-10,available,brokerage
LST-00564,Khalifa City,Khalifa City Towers,rent,studio,0,1,36,20000,556,false,maids_room;security_24h;study,24.42832,54.57302,2026-04-01,available,developer_direct
LST-00565,Yas Island,Yas Island Park,rent,studio,0,1,46,32000,696,false,beach_access;central_ac;ev_charger;gym;maids_room;pool,24.49015,54.61356,2025-10-24,available,developer_direct
LST-00566,Corniche,Corniche Bay,rent,penthouse,5,4,349,400000,1146,true,beach_access;built_in_wardrobes;study,24.45811,54.31949,2025-06-06,let,developer_direct
LST-00567,Al Maryah Island,Al Maryah Island Towers,rent,villa,7,7,558,653000,1170,true,ev_charger;smart_home,24.491,54.3887,2025-06-15,available,brokerage
LST-00568,Yas Island,Yas Island Square,rent,studio,0,1,47,67000,1426,false,balcony;concierge;covered_parking;kids_play_area;pool;study,24.4906,54.59096,2025-06-28,under_offer,private_owner
LST-00569,Zayed City,Zayed City Heights,sale,apartment,2,3,126,985000,7817,true,smart_home;study,24.32779,54.5431,2025-07-08,available,brokerage
LST-00570,Masdar City,Masdar City Heights,sale,apartment,1,1,59,705000,11949,true,balcony;concierge;gym;security_24h;smart_home,24.41979,54.62584,2025-12-06,available,developer_direct
LST-00571,Al Bahia,Al Bahia Commons,rent,apartment,4,5,66,38000,576,false,beach_access;gym;maids_room;study,24.5489,54.64733,2025-10-22,available,brokerage
LST-00572,Al Zahiyah,Al Zahiyah Views,rent,townhouse,4,4,247,184000,745,true,central_ac;concierge;kids_play_area;maids_room;smart_home;study,24.47356,54.38451,2025-12-03,available,private_owner
LST-00573,Mohammed Bin Zayed City,Mohammed Bin Zayed City Heights,rent,studio,0,1,46,39000,848,false,balcony;concierge;covered_parking;pool;shared_garden;smart_home,24.30302,54.5332,2025-11-25,available,brokerage
LST-00574,Corniche,Corniche Square,rent,townhouse,5,5,302,291000,964,true,kids_play_area;maids_room;smart_home;study,24.47053,54.33354,2025-05-31,let,brokerage
LST-00575,Zayed City,Zayed City Residences,sale,apartment,4,4,207,1956000,9449,false,built_in_wardrobes;central_ac;ev_charger,24.31269,54.56308,2025-06-21,under_offer,developer_direct
LST-00576,Saadiyat Island,Saadiyat Island Bay,sale,villa,3,3,598,12489000,20885,true,built_in_wardrobes;covered_parking;maids_room;pool;shared_garden;study,24.53657,54.42777,2025-08-31,under_offer,private_owner
LST-00577,Al Maqta,Al Maqta Towers,rent,studio,0,1,41,27000,659,true,balcony;beach_access;built_in_wardrobes;covered_parking;ev_charger;pool,24.41222,54.50622,2026-04-11,under_offer,brokerage
LST-00578,Al Maqta,Al Maqta Gardens,rent,villa,5,4,408,244000,598,false,kids_play_area;pool,24.41564,54.52735,2025-10-04,let,brokerage
LST-00579,Al Maryah Island,Al Maryah Island Gardens,rent,studio,0,1,28,37000,1321,true,balcony;beach_access;kids_play_area;maids_room;pool;security_24h,24.50405,54.38267,2026-03-14,available,brokerage
LST-00580,Danet Abu Dhabi,Danet Abu Dhabi Heights,sale,apartment,4,5,109,1196000,10972,true,balcony;maids_room,24.42368,54.40865,2026-04-01,available,private_owner
LST-00581,Al Bateen,Al Bateen Towers,rent,apartment,3,2,90,113000,1256,true,covered_parking;study,24.46645,54.35243,2026-02-11,let,developer_direct
LST-00582,Al Raha Beach,Al Raha Beach Park,rent,villa,7,8,670,693000,1034,true,balcony;central_ac;covered_parking;kids_play_area;pool;shared_garden,24.452,54.60619,2026-05-16,available,developer_direct
LST-00583,Saadiyat Island,Saadiyat Island Park,rent,studio,0,1,39,39000,1000,false,concierge;covered_parking;ev_charger;pool,24.5591,54.41668,2026-01-29,available,developer_direct
LST-00584,Mussafah,Mussafah Gardens,sale,apartment,2,2,100,563000,5630,true,built_in_wardrobes;gym;kids_play_area;pool,24.34921,54.48019,2025-12-13,under_offer,brokerage
LST-00585,Yas Island,Yas Island Square,rent,apartment,4,4,206,238000,1155,true,covered_parking;ev_charger;kids_play_area;pool;smart_home;study,24.4983,54.61054,2025-07-19,available,brokerage
LST-00586,Saadiyat Island,Saadiyat Island Bay,rent,apartment,1,2,64,82000,1281,false,built_in_wardrobes;covered_parking;kids_play_area;maids_room;pool,24.55655,54.43667,2026-02-25,under_offer,developer_direct
LST-00587,Zayed City,Zayed City Quarter,rent,apartment,3,3,74,46000,622,false,concierge;gym;maids_room;shared_garden,24.32946,54.5575,2026-05-08,available,brokerage
LST-00588,Al Zahiyah,Al Zahiyah Square,rent,apartment,4,4,217,152000,700,true,built_in_wardrobes;smart_home;study,24.47411,54.38186,2025-06-07,available,developer_direct
LST-00589,Yas Island,Yas Island Residences,rent,apartment,3,3,75,65000,867,false,built_in_wardrobes;maids_room;study,24.48888,54.60484,2026-01-28,under_offer,private_owner
LST-00590,Saadiyat Island,Saadiyat Island Square,sale,apartment,4,4,136,3203000,23551,true,built_in_wardrobes;covered_parking;ev_charger;maids_room;study,24.53665,54.41176,2025-08-09,available,developer_direct
LST-00591,Saadiyat Island,Saadiyat Island Views,rent,townhouse,4,4,302,600000,1987,false,central_ac;maids_room;pool;shared_garden,24.54986,54.44109,2025-11-30,available,brokerage
LST-00592,Mohammed Bin Zayed City,Mohammed Bin Zayed City Gardens,sale,apartment,4,3,199,1615000,8116,true,beach_access;built_in_wardrobes;central_ac;ev_charger;maids_room;shared_garden,24.33698,54.53772,2025-12-24,available,brokerage
LST-00593,Al Shamkha,Al Shamkha Residences,sale,villa,6,7,549,5048000,9195,true,maids_room;shared_garden,24.35293,54.71509,2026-03-29,available,developer_direct
LST-00594,Al Shamkha,Al Shamkha Residences,rent,villa,4,4,329,216000,657,true,concierge;covered_parking;gym,24.35148,54.71055,2026-01-08,available,developer_direct
LST-00595,Al Reem Island,Al Reem Island Bay,rent,villa,3,3,531,614000,1156,false,covered_parking;maids_room,24.50034,54.40292,2026-05-10,available,brokerage
LST-00596,Corniche,Corniche Quarter,sale,villa,6,6,276,4902000,17761,true,built_in_wardrobes;covered_parking;security_24h;smart_home,24.45538,54.33758,2025-12-09,available,private_owner
LST-00597,Al Ghadeer,Al Ghadeer Park,rent,townhouse,2,1,278,131000,471,true,central_ac;pool,24.29432,54.76639,2025-09-16,available,brokerage
LST-00598,Al Shamkha,Al Shamkha Square,sale,penthouse,3,4,344,2642000,7680,true,beach_access;central_ac;gym;maids_room;security_24h;smart_home,24.34884,54.7046,2026-05-26,available,developer_direct
LST-00599,Masdar City,Masdar City Quarter,rent,apartment,4,3,120,88000,733,false,concierge;gym;kids_play_area;maids_room;pool;smart_home,24.41713,54.6128,2026-03-07,available,private_owner
LST-00600,Al Reef,Al Reef Residences,rent,townhouse,3,4,288,143000,497,true,gym;kids_play_area;shared_garden,24.4274,54.68017,2025-10-22,under_offer,private_owner
LST-00601,Al Reef,Al Reef Residences,sale,townhouse,5,6,213,1148000,5390,true,built_in_wardrobes;gym;maids_room;pool;study,24.41505,54.71611,2025-07-15,sold,private_owner
LST-00602,Al Maryah Island,Al Maryah Island Heights,rent,villa,6,6,628,861000,1371,false,balcony;beach_access;concierge;kids_play_area;shared_garden,24.49086,54.40237,2026-01-31,available,developer_direct
LST-00603,Al Bahia,Al Bahia Bay,sale,apartment,3,2,57,664000,11649,false,beach_access;concierge;smart_home,24.54412,54.65945,2025-11-12,available,brokerage
LST-00604,Al Shamkha,Al Shamkha Commons,rent,apartment,1,1,236,134000,568,false,beach_access;central_ac;concierge;covered_parking;kids_play_area;pool,24.33601,54.72262,2025-06-15,available,brokerage
LST-00605,Al Zahiyah,Al Zahiyah Gardens,rent,apartment,2,2,212,212000,1000,true,balcony;central_ac;concierge;covered_parking;maids_room;shared_garden,24.47806,54.3828,2026-03-20,under_offer,brokerage
LST-00606,Al Ghadeer,Al Ghadeer Towers,sale,studio,0,1,35,233000,6657,false,balcony;beach_access;central_ac;kids_play_area;shared_garden;smart_home,24.31361,54.77314,2026-03-02,available,private_owner
LST-00607,Yas Island,Yas Island Bay,rent,apartment,2,3,223,218000,978,false,built_in_wardrobes;central_ac;concierge;security_24h;smart_home,24.47905,54.6048,2025-08-22,available,private_owner
LST-00608,Al Bahia,Al Bahia Gardens,sale,studio,0,1,30,248000,8267,false,ev_charger;gym;maids_room;shared_garden;study,24.56171,54.65838,2025-06-07,sold,brokerage
LST-00609,Al Shamkha,Al Shamkha Quarter,rent,apartment,4,4,94,72000,766,false,beach_access;built_in_wardrobes;maids_room;pool;security_24h;study,24.34146,54.70086,2026-03-05,let,brokerage
LST-00610,Al Khalidiyah,Al Khalidiyah Park,sale,penthouse,3,4,271,5638000,20804,true,balcony;central_ac;kids_play_area;shared_garden;study,24.47457,54.34717,2025-11-21,available,developer_direct
LST-00611,Mohammed Bin Zayed City,Mohammed Bin Zayed City Quarter,rent,villa,7,7,368,309000,840,true,central_ac;ev_charger;gym,24.30931,54.54493,2025-08-12,let,brokerage
LST-00612,Al Bahia,Al Bahia Park,rent,apartment,2,2,237,125000,527,true,built_in_wardrobes;kids_play_area;pool;security_24h;shared_garden;study,24.56507,54.67826,2026-02-17,let,brokerage
LST-00613,Al Ghadeer,Al Ghadeer Views,rent,apartment,1,1,220,135000,614,true,beach_access;central_ac;ev_charger;maids_room,24.30295,54.78774,2026-05-12,available,brokerage
LST-00614,Al Maqta,Al Maqta Residences,sale,apartment,4,3,233,2046000,8781,true,beach_access;built_in_wardrobes;ev_charger;security_24h,24.41203,54.51101,2026-03-01,available,brokerage
LST-00615,Saadiyat Island,Saadiyat Island Quarter,sale,apartment,3,2,79,1360000,17215,false,central_ac;concierge;ev_charger;gym;pool,24.53556,54.4214,2025-07-17,available,private_owner
LST-00616,Al Raha Beach,Al Raha Beach Gardens,sale,villa,4,5,399,5738000,14381,true,built_in_wardrobes;concierge;security_24h;smart_home,24.45879,54.60967,2025-11-05,available,private_owner
LST-00617,Al Bahia,Al Bahia Gardens,sale,penthouse,3,4,218,1969000,9032,false,balcony;beach_access;covered_parking;ev_charger;study,24.53311,54.66536,2026-01-26,available,private_owner
LST-00618,Al Zahiyah,Al Zahiyah Commons,sale,apartment,2,2,201,2115000,10522,true,covered_parking;ev_charger;kids_play_area;security_24h;smart_home,24.49918,54.37361,2026-03-10,available,brokerage
LST-00619,Corniche,Corniche Quarter,rent,studio,0,1,46,37000,804,false,concierge;pool;security_24h;smart_home,24.46999,54.32744,2025-07-11,available,brokerage
LST-00620,Al Bateen,Al Bateen Residences,sale,penthouse,3,4,469,11035000,23529,false,covered_parking;maids_room;pool;security_24h,24.44125,54.31552,2025-06-21,available,developer_direct
LST-00621,Al Ghadeer,Al Ghadeer Towers,rent,studio,0,1,35,25000,714,true,concierge;study,24.29322,54.7842,2025-12-30,available,brokerage
LST-00622,Al Zahiyah,Al Zahiyah Park,rent,apartment,1,1,57,40000,702,false,balcony;kids_play_area;pool;smart_home;study,24.47651,54.37791,2026-03-13,available,brokerage
LST-00623,Al Maqta,Al Maqta Residences,sale,apartment,3,4,99,800000,8081,false,gym;smart_home,24.39552,54.52911,2025-10-05,available,private_owner
LST-00624,Danet Abu Dhabi,Danet Abu Dhabi Towers,sale,apartment,2,1,200,2338000,11690,false,ev_charger;kids_play_area;shared_garden,24.44398,54.37588,2026-05-14,available,developer_direct
LST-00625,Khalifa City,Khalifa City Heights,sale,apartment,3,4,240,2702000,11258,false,security_24h;shared_garden,24.43095,54.58141,2026-02-12,available,brokerage
LST-00626,Al Ghadeer,Al Ghadeer Park,rent,apartment,3,4,237,134000,565,true,central_ac;gym,24.30977,54.78923,2026-02-05,available,brokerage
LST-00627,Al Khalidiyah,Al Khalidiyah Views,rent,townhouse,5,4,173,166000,960,true,beach_access;study,24.46858,54.3396,2025-10-20,let,brokerage
LST-00628,Zayed City,Zayed City Towers,rent,apartment,2,2,60,48000,800,true,beach_access;built_in_wardrobes;covered_parking;ev_charger;pool;shared_garden,24.31995,54.56754,2025-07-10,available,developer_direct
LST-00629,Masdar City,Masdar City Commons,sale,apartment,1,1,95,1322000,13916,false,ev_charger;maids_room;pool;study,24.41767,54.5941,2025-06-17,available,developer_direct
LST-00630,Al Shamkha,Al Shamkha Square,sale,studio,0,1,37,289000,7811,false,built_in_wardrobes;concierge;kids_play_area,24.35454,54.72467,2025-09-11,sold,brokerage
LST-00631,Al Bateen,Al Bateen Residences,rent,townhouse,2,2,171,150000,877,true,balcony;concierge;covered_parking;ev_charger;security_24h;smart_home,24.46644,54.35232,2025-11-23,available,brokerage
LST-00632,Khalifa City,Khalifa City Residences,sale,studio,0,1,45,433000,9622,false,balcony;concierge;ev_charger;smart_home,24.41991,54.58361,2025-12-06,available,brokerage
LST-00633,Al Ghadeer,Al Ghadeer Residences,rent,apartment,2,2,72,45000,625,false,built_in_wardrobes;central_ac;ev_charger;maids_room;study,24.30707,54.79331,2026-01-21,available,developer_direct
LST-00634,Danet Abu Dhabi,Danet Abu Dhabi Towers,rent,studio,0,1,28,22000,786,true,beach_access;covered_parking;ev_charger;maids_room;pool;study,24.44778,54.37761,2026-01-26,available,brokerage
LST-00635,Masdar City,Masdar City Quarter,sale,apartment,2,2,146,1957000,13404,false,balcony;central_ac;concierge;gym;smart_home,24.44206,54.60206,2025-07-16,sold,developer_direct
LST-00636,Zayed City,Zayed City Square,rent,apartment,3,4,202,160000,792,true,built_in_wardrobes;shared_garden,24.31989,54.54577,2025-06-10,available,developer_direct
LST-00637,Saadiyat Island,Saadiyat Island Quarter,rent,studio,0,1,40,56000,1400,false,gym;kids_play_area;smart_home,24.55931,54.44027,2026-04-01,let,private_owner
LST-00638,Corniche,Corniche Gardens,sale,penthouse,4,5,507,9548000,18832,true,beach_access;built_in_wardrobes;ev_charger;kids_play_area;pool;shared_garden,24.4699,54.32522,2025-06-21,under_offer,developer_direct
LST-00639,Zayed City,Zayed City Towers,rent,apartment,2,2,236,155000,657,false,concierge;security_24h,24.34785,54.56525,2025-07-27,available,developer_direct
LST-00640,Al Reem Island,Al Reem Island Park,sale,studio,0,1,34,440000,12941,false,concierge;covered_parking;maids_room;shared_garden,24.48851,54.42154,2025-09-23,available,brokerage
LST-00641,Al Maqta,Al Maqta Park,rent,villa,5,6,658,428000,650,false,gym;kids_play_area;pool,24.4084,54.52384,2025-06-19,under_offer,brokerage
LST-00642,Corniche,Corniche Bay,rent,apartment,2,1,65,56000,862,false,beach_access;ev_charger;security_24h;smart_home;study,24.4724,54.33528,2025-12-19,under_offer,brokerage
LST-00643,Mohammed Bin Zayed City,Mohammed Bin Zayed City Square,rent,townhouse,4,4,261,226000,866,true,beach_access;covered_parking;gym;maids_room,24.31474,54.55424,2025-07-23,available,developer_direct
LST-00644,Al Maryah Island,Al Maryah Island Residences,sale,studio,0,1,47,1146000,24383,false,beach_access;built_in_wardrobes;pool;security_24h;study,24.51063,54.38925,2025-12-03,sold,brokerage
LST-00645,Al Reef,Al Reef Park,rent,townhouse,4,3,205,131000,639,false,gym;security_24h,24.4227,54.68634,2026-04-07,let,private_owner
LST-00646,Al Shamkha,Al Shamkha Residences,rent,villa,5,5,289,263000,910,true,covered_parking;ev_charger;maids_room,24.3574,54.70606,2026-05-13,available,developer_direct
LST-00647,Saadiyat Island,Saadiyat Island Gardens,rent,townhouse,3,3,357,446000,1249,false,balcony;maids_room;shared_garden;smart_home,24.5366,54.41636,2026-05-11,under_offer,brokerage
LST-00648,Mohammed Bin Zayed City,Mohammed Bin Zayed City Heights,rent,apartment,2,2,76,58000,763,false,balcony;ev_charger;gym;kids_play_area;maids_room;shared_garden,24.33518,54.52071,2026-02-11,available,private_owner
LST-00649,Al Reem Island,Al Reem Island Bay,rent,studio,0,1,48,52000,1083,true,central_ac;concierge;covered_parking;security_24h;study,24.48099,54.39026,2025-12-24,under_offer,brokerage
LST-00650,Al Maryah Island,Al Maryah Island Gardens,rent,apartment,1,2,181,250000,1381,false,balcony;beach_access;built_in_wardrobes;central_ac;covered_parking;gym,24.50855,54.38064,2025-10-10,let,developer_direct
LST-00651,Al Bateen,Al Bateen Commons,sale,apartment,3,4,80,982000,12275,false,concierge;gym;shared_garden;study,24.44801,54.34594,2025-09-20,sold,private_owner
LST-00652,Mussafah,Mussafah Commons,rent,apartment,4,3,110,95000,864,true,balcony;gym;kids_play_area;shared_garden;smart_home;study,24.35346,54.4833,2026-03-17,available,developer_direct
LST-00653,Khalifa City,Khalifa City Residences,sale,villa,4,4,529,6963000,13163,false,built_in_wardrobes;gym;kids_play_area;study,24.40209,54.59512,2025-09-11,under_offer,brokerage
LST-00654,Danet Abu Dhabi,Danet Abu Dhabi Bay,rent,studio,0,1,48,39000,812,true,central_ac;concierge;kids_play_area;study,24.44072,54.40567,2026-05-07,available,brokerage
